"rt","key_press","TrialNumber","Subject","TrialType","Response","TestTrial","trial_type","trial_index","time_elapsed","internal_node_id"
"-1","-1","65","s999","2","1","7","single-stim","64","443","0.0-64.0"
"-1","-1","66","s999","0","3","0","single-stim","65","450","0.0-65.0"
"-1","-1","67","s999","6","7","0","single-stim","66","465","0.0-66.0"
"-1","-1","68","s999","8","8","5","single-stim","67","475","0.0-67.0"
"-1","-1","69","s999","4","1","5","single-stim","68","482","0.0-68.0"
"-1","-1","70","s999","4","0","3","single-stim","69","487","0.0-69.0"
"-1","-1","71","s999","9","6","8","single-stim","70","492","0.0-70.0"
"-1","-1","72","s999","9","8","0","single-stim","71","500","0.0-71.0"
"-1","-1","73","s999","3","1","2","single-stim","72","506","0.0-72.0"
"-1","-1","74","s999","9","0","3","single-stim","73","511","0.0-73.0"
"-1","-1","75","s999","1","2","6","single-stim","74","518","0.0-74.0"
"-1","-1","76","s999","2","5","4","single-stim","75","524","0.0-75.0"
"-1","-1","77","s999","0","9","5","single-stim","76","531","0.0-76.0"
"-1","-1","78","s999","1","4","3","single-stim","77","537","0.0-77.0"
"-1","-1","79","s999","8","3","6","single-stim","78","541","0.0-78.0"
"-1","-1","80","s999","4","6","6","single-stim","79","546","0.0-79.0"
"-1","-1","81","s999","9","8","0","single-stim","80","551","0.0-80.0"
"-1","-1","82","s999","1","0","4","single-stim","81","556","0.0-81.0"
"-1","-1","83","s999","9","3","8","single-stim","82","561","0.0-82.0"
"-1","-1","84","s999","5","9","1","single-stim","83","566","0.0-83.0"
"-1","-1","85","s999","7","5","8","single-stim","84","571","0.0-84.0"
"-1","-1","86","s999","2","6","9","single-stim","85","580","0.0-85.0"
"-1","-1","87","s999","2","0","1","single-stim","86","586","0.0-86.0"
"-1","-1","88","s999","4","7","6","single-stim","87","591","0.0-87.0"
"-1","-1","89","s999","5","2","2","single-stim","88","596","0.0-88.0"
"-1","-1","90","s999","4","3","8","single-stim","89","603","0.0-89.0"
"-1","-1","91","s999","5","1","0","single-stim","90","608","0.0-90.0"
"-1","-1","92","s999","1","5","0","single-stim","91","613","0.0-91.0"
"-1","-1","93","s999","9","6","6","single-stim","92","620","0.0-92.0"
"-1","-1","94","s999","4","9","2","single-stim","93","625","0.0-93.0"
"-1","-1","95","s999","5","2","7","single-stim","94","630","0.0-94.0"
"-1","-1","96","s999","3","2","2","single-stim","95","636","0.0-95.0"
"-1","-1","97","s999","6","6","2","single-stim","96","641","0.0-96.0"
"-1","-1","98","s999","0","3","8","single-stim","97","648","0.0-97.0"
"-1","-1","99","s999","3","3","0","single-stim","98","657","0.0-98.0"
"-1","-1","100","s999","7","0","8","single-stim","99","667","0.0-99.0"
