"rt","key_press","TrialNumber","Subject","TrialType","Response","TestTrial","trial_type","trial_index","time_elapsed","internal_node_id"
"-1","-1","74","s999","7","6","2","single-stim","73","465","0.0-73.0"
"-1","-1","75","s999","3","2","4","single-stim","74","470","0.0-74.0"
"-1","-1","76","s999","5","0","6","single-stim","75","474","0.0-75.0"
"-1","-1","77","s999","5","4","1","single-stim","76","479","0.0-76.0"
"-1","-1","78","s999","4","1","6","single-stim","77","484","0.0-77.0"
"-1","-1","79","s999","2","7","0","single-stim","78","488","0.0-78.0"
"-1","-1","80","s999","0","0","5","single-stim","79","493","0.0-79.0"
"-1","-1","81","s999","5","9","8","single-stim","80","497","0.0-80.0"
"-1","-1","82","s999","8","1","2","single-stim","81","502","0.0-81.0"
"-1","-1","83","s999","1","8","6","single-stim","82","506","0.0-82.0"
"-1","-1","84","s999","6","6","2","single-stim","83","511","0.0-83.0"
"-1","-1","85","s999","1","1","6","single-stim","84","516","0.0-84.0"
"-1","-1","86","s999","8","7","3","single-stim","85","521","0.0-85.0"
"-1","-1","87","s999","4","3","6","single-stim","86","526","0.0-86.0"
"-1","-1","88","s999","9","7","5","single-stim","87","530","0.0-87.0"
"-1","-1","89","s999","3","8","2","single-stim","88","535","0.0-88.0"
"-1","-1","90","s999","2","6","9","single-stim","89","540","0.0-89.0"
"-1","-1","91","s999","3","8","8","single-stim","90","544","0.0-90.0"
"-1","-1","92","s999","0","0","5","single-stim","91","549","0.0-91.0"
"-1","-1","93","s999","8","3","6","single-stim","92","554","0.0-92.0"
"-1","-1","94","s999","7","7","1","single-stim","93","559","0.0-93.0"
"-1","-1","95","s999","5","2","2","single-stim","94","563","0.0-94.0"
"-1","-1","96","s999","1","8","4","single-stim","95","568","0.0-95.0"
"-1","-1","97","s999","4","5","4","single-stim","96","572","0.0-96.0"
"-1","-1","98","s999","1","9","4","single-stim","97","580","0.0-97.0"
"-1","-1","99","s999","4","1","6","single-stim","98","585","0.0-98.0"
"-1","-1","100","s999","2","8","6","single-stim","99","590","0.0-99.0"
